,anio,codigo_municipio,municipio,codigo_departamento,departamento,codigo_etc,etc,poblacion_5_16,tasa_matriculacion_5_16,cobertura_neta,cobertura_neta_primaria,cobertura_neta_secundaria,cobertura_neta_media,cobertura_bruta,cobertura_bruta_primaria,cobertura_bruta_secundaria,cobertura_bruta_media,desercion,desercion_primaria,desercion_secundaria,desercion_media,aprobacion,aprobacion_primaria,aprobacion_secundaria,aprobacion_media,reprobacion,reprobacion_primaria,reprobacion_secundaria,reprobacion_media,repitencia,repitencia_primaria,repitencia_secundaria,repitencia_media
12814,2021,50223,Cubarral,50,Meta,3.796,Meta (ETC),1.453,90.02,90.02,90.29,76.77,46.39,96.21,106.59,102.56,64.26,8.69,6.2,11.42,11.83,81.08,87.6,73.75,71.6,10.24,6.2,14.83,16.57,6.92,7.54,7.82,4.73
12815,2021,50226,Cumaral,50,Meta,3.796,Meta (ETC),4.908,101.22,101.14,94.49,89.07,54.0,111.08,112.95,119.88,93.43,7.73,8.12,8.13,6.25,86.54,88.86,82.38,86.63,5.73,3.02,9.49,7.12,6.96,5.25,11.09,4.17
12816,2021,50245,El Calvario,50,Meta,3.796,Meta (ETC),457.0,93.87,93.87,85.53,83.42,45.26,101.09,114.47,108.02,68.42,3.47,1.73,6.44,2.97,86.77,90.75,79.7,93.85,9.76,7.51,13.86,6.15,8.66,4.6,15.35,1.54
12817,2021,50251,El Castillo,50,Meta,3.796,Meta (ETC),1.706,99.94,99.94,102.27,79.79,50.35,109.32,121.88,111.13,75.0,1.36,1.88,1.35,2.97,90.78,92.85,83.67,97.16,7.86,5.28,14.98,2.84,7.64,6.1,13.64,0.57
12818,2021,50270,El Dorado,50,Meta,3.796,Meta (ETC),937.0,89.86,89.86,75.54,77.29,58.93,104.91,87.5,118.29,116.07,4.25,1.55,6.82,6.16,81.84,85.4,72.7,87.67,13.91,13.04,20.47,6.16,4.14,3.73,6.82,0.68
12819,2021,50287,Fuente de Oro,50,Meta,3.796,Meta (ETC),2.724,88.11,88.11,88.5,70.14,33.48,94.9,107.93,99.25,59.74,5.38,4.36,6.42,8.24,82.54,86.17,74.89,82.75,12.08,9.47,18.69,9.02,12.76,7.8,20.38,17.65
12820,2021,50313,Granada,50,Meta,3.796,Meta (ETC),15.181,100.45,100.43,95.83,90.66,49.55,110.31,113.26,121.65,88.83,3.65,3.39,4.72,1.95,87.79,90.4,81.23,92.56,8.56,6.2,14.05,5.5,6.29,6.35,8.82,1.89
12821,2021,50318,Guamal,50,Meta,3.796,Meta (ETC),2.877,105.25,105.04,101.16,98.95,55.79,112.58,113.5,125.4,92.21,3.36,4.34,2.8,2.08,86.64,86.47,84.48,87.15,10.0,9.19,12.72,10.76,3.27,3.2,4.71,1.39
12822,2021,50325,Mapiripán,50,Meta,3.796,Meta (ETC),2.01,90.45,90.45,91.03,50.83,18.01,98.21,128.1,86.42,37.55,8.51,8.34,11.53,7.81,80.52,78.32,79.82,92.19,10.97,13.34,8.65,4.24,10.9,12.43,11.92,1.56
12823,2021,50330,Mesetas,50,Meta,3.796,Meta (ETC),2.366,91.55,91.55,96.77,66.58,34.72,103.25,117.86,100.88,65.28,2.17,2.46,1.75,0.55,91.51,89.44,91.85,97.25,6.32,8.1,6.4,2.2,2.71,2.82,3.64,1.64
12824,2021,50350,La Macarena,50,Meta,3.796,Meta (ETC),7.581,56.14,56.14,60.69,37.14,16.31,61.42,80.41,49.68,35.43,9.93,9.32,11.12,16.23,79.28,76.88,80.6,75.83,10.78,13.8,8.28,7.95,6.8,8.69,5.85,1.99
12825,2021,50370,Uribe,50,Meta,3.796,Meta (ETC),2.441,85.5,85.5,94.26,60.64,31.62,98.81,117.86,95.65,70.73,3.01,2.68,3.01,5.84,85.9,86.52,83.72,81.32,11.09,10.8,13.27,12.84,4.63,7.11,1.92,4.67
12826,2021,50400,Lejanías,50,Meta,3.796,Meta (ETC),2.486,95.62,95.62,91.08,82.52,49.52,107.16,117.36,110.46,81.4,6.64,5.24,7.97,8.79,88.67,87.99,89.29,86.08,4.69,6.78,2.74,5.13,3.47,1.63,6.72,2.93
12827,2021,50450,Puerto Concordia,50,Meta,3.796,Meta (ETC),2.232,97.89,97.89,92.82,72.82,42.37,107.75,124.6,103.21,70.9,8.84,7.8,11.84,9.63,83.48,85.34,77.16,83.49,7.68,6.86,11.0,6.88,5.99,5.85,8.77,3.21
12828,2021,50568,Puerto Gaitán,50,Meta,3.796,Meta (ETC),11.482,110.63,110.56,110.04,72.76,31.26,125.0,148.54,122.09,75.56,2.46,2.16,3.17,3.28,80.94,84.85,71.09,73.77,16.6,12.99,25.73,22.95,9.02,6.92,14.77,9.4
12829,2021,50573,Puerto López,50,Meta,3.796,Meta (ETC),6.908,112.48,112.46,106.87,96.55,53.94,122.32,129.65,133.41,88.96,3.83,4.53,2.45,4.92,89.91,89.5,89.57,89.0,6.26,5.97,7.98,6.08,7.41,7.36,10.14,3.49
12830,2021,50577,Puerto Lleras,50,Meta,3.796,Meta (ETC),2.488,69.9,69.9,65.39,59.44,26.19,75.88,82.06,81.47,49.76,3.28,3.11,3.58,4.05,92.88,92.83,91.64,93.92,3.84,4.06,4.78,2.03,7.67,7.17,10.75,4.03
12831,2021,50590,Puerto Rico,50,Meta,3.796,Meta (ETC),2.896,86.77,86.77,87.18,69.0,32.39,94.79,112.01,98.23,50.43,4.89,4.78,5.29,5.14,91.24,89.93,92.06,91.59,3.86,5.3,2.65,3.27,3.9,3.51,5.4,3.74
12832,2021,50606,Restrepo,50,Meta,3.796,Meta (ETC),3.647,113.08,113.05,100.6,110.84,71.64,120.29,114.48,138.55,108.43,2.41,3.06,2.01,1.78,95.79,92.82,97.99,97.43,1.8,4.12,7.98,0.79,2.68,1.86,4.6,0.99
12833,2021,50680,San Carlos de Guaroa,50,Meta,3.796,Meta (ETC),3.041,85.96,85.96,79.17,76.39,38.7,94.15,95.48,108.71,65.9,12.16,12.75,12.77,8.64,76.27,83.08,63.32,81.07,11.57,4.17,23.91,10.29,7.21,6.17,11.25,2.47
12834,2021,50683,San Juan de Arama,50,Meta,3.796,Meta (ETC),1.903,76.72,76.72,75.24,59.76,35.44,85.13,96.99,86.09,57.69,3.13,3.0,3.85,1.44,88.92,87.7,87.74,93.27,7.95,9.3,8.41,5.29,4.51,4.43,6.65,1.44
12835,2021,50686,San Juanito,50,Meta,3.796,Meta (ETC),294.0,110.54,110.54,115.7,93.81,36.54,119.05,130.58,114.43,78.85,2.57,0.63,4.5,7.32,94.57,99.37,86.49,92.68,2.86,4.43,9.01,4.24,0.86,2.26,1.8,2.44
12836,2021,50689,San Martín,50,Meta,3.796,Meta (ETC),5.784,83.94,83.94,80.41,75.26,40.82,90.96,95.53,100.96,69.59,8.27,9.92,7.15,5.79,81.65,85.49,75.65,81.93,10.08,4.59,17.21,12.28,8.91,3.48,16.15,11.05
12837,2021,50711,Vistahermosa,50,Meta,3.796,Meta (ETC),3.922,99.67,99.64,99.75,80.71,36.25,114.53,123.65,116.47,95.92,3.94,2.77,5.61,4.86,91.84,93.0,89.14,91.43,4.22,4.23,5.24,3.71,2.97,3.08,3.69,0.86
12838,2021,52001,Pasto,52,Nariño,3.799,Pasto,58.877,104.49,104.34,96.5,99.04,64.49,117.12,105.11,134.93,116.73,1.23,0.82,1.58,1.51,89.27,93.94,82.87,90.41,9.5,5.24,15.55,8.09,7.9,5.41,12.95,3.99
12839,2021,52019,Albán,52,Nariño,3.798,Nariño (ETC),1.454,87.69,87.69,80.0,81.29,69.63,94.29,90.61,102.82,98.52,3.57,1.73,5.87,2.63,94.31,96.35,91.39,95.49,2.12,1.92,2.74,1.88,2.77,2.88,4.31,0.38
12840,2021,52022,Aldana,52,Nariño,3.798,Nariño (ETC),1.213,111.54,111.54,98.18,110.1,77.73,122.84,119.19,133.99,123.22,2.01,1.47,3.31,0.77,93.71,95.97,89.89,95.0,4.29,2.56,6.8,4.23,4.7,4.21,7.17,1.92
12841,2021,52036,Ancuyá,52,Nariño,3.798,Nariño (ETC),1.129,84.5,84.5,73.54,75.9,73.56,91.94,82.29,100.0,105.77,1.45,2.37,3.33,0.91,96.44,98.09,95.64,94.09,2.12,1.91,1.03,5.0,3.08,1.91,5.9,0.91
12842,2021,52051,Arboleda,52,Nariño,3.798,Nariño (ETC),1.444,77.91,77.91,69.14,80.41,59.23,83.17,74.66,96.94,84.62,1.25,0.23,1.69,1.82,97.33,98.61,96.19,97.27,1.42,1.16,2.11,0.91,1.42,1.15,2.11,0.91
12843,2021,52079,Barbacoas,52,Nariño,3.798,Nariño (ETC),15.431,57.84,57.84,51.9,35.62,15.28,71.2,82.98,75.69,48.95,1.85,0.84,2.54,4.64,89.31,88.27,88.77,92.98,8.84,10.89,8.68,2.37,4.33,4.86,4.78,1.68
12844,2021,52083,Belén,52,Nariño,3.798,Nariño (ETC),907.0,93.72,93.72,89.4,93.67,57.32,101.65,96.2,115.33,96.34,2.06,2.37,2.89,3.8,96.42,99.15,93.93,96.2,1.52,0.85,3.18,4.24,2.28,0.56,4.05,1.9
12845,2021,52110,Buesaco,52,Nariño,3.798,Nariño (ETC),4.088,82.34,82.34,84.96,71.15,33.42,92.07,102.7,95.83,69.42,2.43,0.91,4.73,2.39,90.71,93.97,84.11,94.02,6.86,5.11,11.16,3.59,3.33,2.31,5.74,1.2
12846,2021,52203,Colón,52,Nariño,3.798,Nariño (ETC),1.311,91.76,91.76,88.28,83.48,47.58,100.08,107.42,109.47,70.16,4.56,1.32,8.85,3.45,91.58,93.8,86.52,95.98,3.86,4.89,4.63,0.57,5.33,2.26,10.66,1.15
12847,2021,52207,Consaca,52,Nariño,3.798,Nariño (ETC),2.123,62.03,62.03,54.81,60.5,32.52,70.14,65.68,80.58,61.89,2.04,1.38,2.87,1.75,96.62,97.24,95.11,98.25,1.34,1.38,2.02,4.24,5.34,3.94,8.09,3.06
12848,2021,52210,Contadero,52,Nariño,3.798,Nariño (ETC),1.205,62.99,62.99,65.93,53.62,34.15,66.72,70.34,67.08,59.02,2.99,2.28,4.46,1.65,93.41,94.87,92.19,90.08,3.61,2.85,3.35,8.26,1.87,1.71,2.97,1.72
12849,2021,52215,Córdoba,52,Nariño,3.798,Nariño (ETC),2.826,80.93,80.93,80.59,71.93,53.85,88.11,89.99,92.1,86.84,3.2,1.73,6.09,1.75,90.88,94.44,84.11,93.0,5.91,3.84,9.8,5.25,3.74,1.73,7.76,2.0
12850,2021,52224,Cuaspud,52,Nariño,3.798,Nariño (ETC),1.632,67.59,67.59,67.98,62.45,37.55,70.59,73.98,79.18,49.81,4.43,3.16,6.57,4.48,95.57,96.84,93.43,95.52,5.15,4.43,7.98,4.24,4.43,1.58,9.86,1.72
12851,2021,52227,Cumbal,52,Nariño,3.798,Nariño (ETC),6.719,85.3,85.3,80.39,82.2,55.95,94.95,94.35,105.55,91.41,1.73,0.52,2.61,3.01,96.81,98.81,95.46,93.98,1.46,0.68,1.93,3.01,2.11,0.84,3.77,2.28
12852,2021,52233,Cumbitara,52,Nariño,3.798,Nariño (ETC),1.056,135.51,135.51,147.58,100.54,69.9,143.75,179.23,126.49,101.53,7.71,5.8,11.75,5.53,85.38,87.74,77.14,91.96,6.92,6.47,11.11,2.51,6.52,8.22,7.05,2.01
12853,2021,52240,Chachagüí,52,Nariño,3.798,Nariño (ETC),2.607,82.85,82.82,78.16,72.99,36.21,93.94,97.91,107.23,67.24,1.93,1.23,3.08,1.15,98.02,98.77,96.92,98.47,0.05,4.43,7.98,0.38,7.44,6.59,10.27,4.6
12854,2021,52250,El Charco,52,Nariño,3.798,Nariño (ETC),6.248,96.98,96.98,94.74,46.38,23.83,118.02,151.5,103.37,81.17,2.52,1.7,2.79,5.1,94.4,92.98,97.21,94.9,3.09,5.32,7.98,4.24,4.4,6.35,1.95,0.32
12855,2021,52254,El Peñol,52,Nariño,3.798,Nariño (ETC),1.098,74.86,74.86,68.04,69.8,50.46,83.24,82.57,90.61,79.36,4.71,1.88,8.96,2.31,90.25,94.98,83.47,93.06,5.04,3.13,7.56,4.62,5.04,2.51,8.68,3.47
12856,2021,52256,El Rosario,52,Nariño,3.798,Nariño (ETC),2.059,51.72,51.72,52.27,39.4,22.05,57.65,63.85,58.28,43.85,8.26,5.33,12.68,8.77,89.89,92.31,84.98,91.23,1.85,2.37,2.35,4.24,15.0,15.19,20.89,7.02
12857,2021,52258,El Tablón de Gómez,52,Nariño,3.798,Nariño (ETC),2.421,85.3,85.3,84.78,79.91,50.31,94.8,103.7,97.43,78.41,1.54,0.12,3.36,1.34,92.33,95.94,85.97,95.45,6.13,3.94,10.67,3.21,6.58,3.13,12.83,2.94
12858,2021,52260,El Tambo,52,Nariño,3.798,Nariño (ETC),2.132,86.96,86.96,79.21,77.87,53.15,97.23,91.52,104.32,101.76,2.86,0.91,4.11,5.26,93.08,95.95,91.52,89.18,4.06,3.13,4.37,5.56,7.63,4.7,10.46,7.31
12859,2021,52287,Funes,52,Nariño,3.798,Nariño (ETC),1.212,68.98,68.98,63.95,62.39,39.74,74.75,73.82,80.05,64.19,2.65,2.92,3.15,2.04,94.59,94.17,93.12,96.6,2.76,2.92,3.72,1.36,4.86,3.49,7.45,2.72
12860,2021,52317,Guachucal,52,Nariño,3.798,Nariño (ETC),2.806,87.13,87.13,85.11,81.68,55.49,96.04,95.76,103.49,93.7,1.03,0.19,1.84,1.62,97.32,98.89,95.99,96.06,1.65,0.93,2.17,2.32,1.26,0.92,1.63,1.16
12861,2021,52320,Guaitarilla,52,Nariño,3.798,Nariño (ETC),1.757,78.94,78.94,80.85,65.47,43.98,89.24,92.11,89.58,85.84,3.0,0.63,4.36,5.61,97.0,99.37,95.64,94.39,5.15,4.43,7.98,4.24,3.13,4.76,3.27,0.35
12862,2021,52323,Gualmatán,52,Nariño,3.798,Nariño (ETC),1.027,95.52,95.52,88.47,91.88,77.04,110.52,111.53,107.0,120.41,1.4,0.52,1.57,2.54,93.85,98.44,92.15,89.83,4.75,1.04,6.28,7.63,3.63,3.39,3.14,2.54
12863,2021,52352,Iles,52,Nariño,3.798,Nariño (ETC),1.32,86.44,86.44,80.96,81.36,57.89,95.76,91.68,102.5,103.51,2.16,0.21,3.99,2.54,96.96,97.92,96.01,96.61,0.88,1.87,7.98,0.85,2.32,1.25,3.55,2.97
12864,2021,52354,Imués,52,Nariño,3.798,Nariño (ETC),1.065,85.63,85.63,90.62,74.06,48.34,93.99,97.28,99.2,81.04,1.8,0.76,2.43,2.34,98.2,99.24,97.57,97.66,5.15,4.43,7.98,4.24,4.1,2.03,7.28,2.34
12865,2021,52356,Ipiales,52,Nariño,4.546,Ipiales,20.686,108.55,108.53,101.93,95.89,58.01,124.51,122.09,134.56,123.81,2.08,1.95,2.44,1.35,96.98,97.04,96.87,97.08,0.94,1.01,0.69,1.58,8.16,8.05,10.75,3.5
12866,2021,52378,La Cruz,52,Nariño,3.798,Nariño (ETC),2.807,88.71,88.71,80.07,77.96,65.21,111.22,91.5,119.52,146.72,1.22,0.2,2.7,0.57,96.65,99.8,93.04,96.22,2.14,4.43,4.26,3.21,4.17,2.38,8.42,1.51
12867,2021,52381,La Florida,52,Nariño,3.798,Nariño (ETC),1.426,87.52,87.52,88.95,79.3,54.83,96.14,97.19,103.07,91.12,1.04,0.54,1.27,1.69,95.3,96.21,95.77,91.1,3.65,3.25,2.96,7.2,1.27,1.08,1.48,1.69
12868,2021,52385,La Llanada,52,Nariño,3.798,Nariño (ETC),1.175,74.55,74.55,69.32,66.4,48.69,81.53,79.08,87.37,81.15,2.4,3.78,1.54,1.29,89.67,87.66,88.0,93.55,7.93,8.56,10.46,5.16,8.66,10.83,11.08,2.58
12869,2021,52390,La Tola,52,Nariño,3.798,Nariño (ETC),2.032,79.68,79.68,78.81,48.27,26.9,97.15,115.01,93.51,79.43,0.42,0.2,0.17,2.12,99.58,99.8,99.83,97.88,5.15,4.43,7.98,4.24,1.68,1.63,1.89,2.12
12870,2021,52399,La Unión,52,Nariño,3.798,Nariño (ETC),5.001,93.88,93.88,90.57,84.51,56.98,108.38,101.29,116.38,120.51,1.73,1.27,2.35,1.43,94.23,97.4,90.75,92.71,4.04,1.32,6.89,5.85,3.82,3.14,5.67,2.27
12871,2021,52405,Leiva,52,Nariño,3.798,Nariño (ETC),1.968,81.96,81.96,89.18,60.77,38.03,89.89,103.87,85.45,68.17,1.67,2.36,0.86,1.35,91.58,92.8,88.34,91.89,6.75,4.84,10.81,6.76,14.48,9.8,24.53,12.61
12872,2021,52411,Linares,52,Nariño,3.798,Nariño (ETC),1.457,82.91,82.91,72.32,77.13,50.54,92.66,89.46,101.16,86.02,4.59,2.59,7.57,3.67,83.18,89.22,73.11,86.24,12.23,8.18,19.32,10.09,4.73,3.19,7.94,2.75
12873,2021,52418,Los Andes,52,Nariño,3.798,Nariño (ETC),1.649,96.48,96.48,87.74,92.47,58.62,108.55,98.36,132.08,103.45,3.75,1.37,6.27,4.46,88.82,94.98,81.78,87.73,7.44,3.65,11.95,7.81,5.62,2.58,10.35,2.6
12874,2021,52427,Magüi,52,Nariño,3.798,Nariño (ETC),7.404,31.47,31.47,33.11,12.91,7.75,39.05,53.56,29.09,31.11,2.67,2.29,4.07,2.13,93.32,91.89,93.98,97.87,4.01,5.82,1.95,4.24,3.21,4.7,1.3,1.72
12875,2021,52435,Mallama,52,Nariño,3.798,Nariño (ETC),1.59,83.9,83.9,83.05,62.92,49.1,94.15,100.15,90.26,92.83,6.18,4.92,9.11,6.25,91.49,92.92,86.77,93.33,2.33,2.15,4.12,0.42,6.18,5.69,10.2,2.08
12876,2021,52473,Mosquera,52,Nariño,3.798,Nariño (ETC),2.899,53.92,53.92,55.23,28.89,9.93,65.37,86.76,56.77,41.39,0.82,1.0,0.71,2.97,94.01,91.16,97.33,96.67,5.16,7.83,1.96,3.33,13.41,15.06,14.06,4.67
12877,2021,52480,Nariño,52,Nariño,3.798,Nariño (ETC),679.0,71.43,71.43,57.71,68.28,59.48,77.61,63.8,87.67,93.1,2.66,0.56,4.02,4.63,88.05,91.01,82.91,91.67,9.3,8.43,13.07,3.7,4.93,3.93,7.54,1.85
12878,2021,52490,Olaya Herrera,52,Nariño,3.798,Nariño (ETC),6.92,74.99,74.99,75.6,36.06,16.77,89.32,119.23,76.39,54.4,1.52,1.06,2.62,1.84,98.34,98.85,97.38,97.0,0.14,0.09,7.98,1.15,3.3,3.47,3.99,0.46
12879,2021,52506,Ospina,52,Nariño,3.798,Nariño (ETC),1.07,81.03,81.03,81.35,69.81,47.45,87.85,90.91,92.8,77.04,0.74,0.26,1.49,0.66,97.34,98.72,94.33,99.34,1.91,1.03,4.18,4.24,1.38,2.26,3.88,1.72
12880,2021,52520,Francisco Pizarro,52,Nariño,3.798,Nariño (ETC),3.529,48.91,48.91,44.26,29.73,14.39,59.31,71.09,57.75,37.3,0.63,0.59,1.03,2.97,99.37,99.41,98.97,100.0,5.15,4.43,7.98,4.24,6.52,6.6,8.72,1.15
12881,2021,52540,Policarpa,52,Nariño,3.798,Nariño (ETC),1.854,117.69,117.69,115.63,89.23,44.13,129.18,147.75,127.62,91.06,5.22,4.19,6.36,8.36,92.2,91.99,92.41,88.36,2.59,3.81,1.22,3.27,9.7,12.11,9.91,4.36
12882,2021,52560,Potosí,52,Nariño,3.798,Nariño (ETC),1.671,111.49,111.49,110.04,107.59,59.48,118.49,121.9,131.69,98.51,2.02,0.69,3.89,1.51,96.41,98.51,92.8,98.11,1.57,0.8,3.31,0.38,3.13,3.66,4.32,1.72
12883,2021,52565,Providencia,52,Nariño,3.798,Nariño (ETC),973.0,69.89,69.89,58.79,63.78,47.98,76.46,64.32,87.0,83.24,1.88,0.78,2.49,3.5,97.85,99.22,97.51,95.1,0.27,4.43,7.98,1.4,6.85,10.16,7.83,2.08
12884,2021,52573,Puerres,52,Nariño,3.798,Nariño (ETC),1.388,92.8,92.8,89.97,87.83,52.79,99.64,100.17,110.0,88.84,1.45,1.73,1.38,0.48,94.29,93.78,93.87,95.65,4.27,4.49,4.74,3.86,1.74,2.59,1.38,1.72
12885,2021,52585,Pupiales,52,Nariño,3.798,Nariño (ETC),2.651,105.43,105.43,96.68,97.63,63.71,123.16,114.87,131.91,144.28,0.57,0.26,0.62,0.95,98.47,99.15,98.04,97.91,0.96,0.6,1.33,1.14,2.79,2.48,3.91,1.33
12886,2021,52612,Ricaurte,52,Nariño,3.798,Nariño (ETC),5.096,73.9,73.9,69.79,42.16,24.54,84.71,108.14,72.2,60.67,3.68,2.51,6.78,3.05,78.96,78.4,76.07,79.88,17.36,19.09,17.15,17.07,11.95,15.26,11.86,2.44
12887,2021,52621,Roberto Payán,52,Nariño,3.798,Nariño (ETC),3.477,80.67,80.67,81.45,34.8,15.12,100.55,139.11,79.03,54.83,3.51,3.19,1.95,14.11,91.62,90.88,93.55,84.27,4.87,5.93,4.5,1.61,4.45,6.53,1.34,2.02
12888,2021,52678,Samaniego,52,Nariño,3.798,Nariño (ETC),4.449,86.87,86.87,88.57,70.95,43.08,101.06,105.94,103.05,90.77,3.88,1.42,6.82,5.57,85.89,93.03,76.65,82.13,10.23,5.56,16.53,12.3,7.88,5.66,13.02,5.4
12889,2021,52683,Sandoná,52,Nariño,3.798,Nariño (ETC),2.969,92.99,92.99,81.34,84.87,52.83,104.11,98.61,116.18,94.7,4.16,4.93,4.86,1.67,92.13,93.75,88.07,96.23,3.72,1.32,7.07,2.09,7.13,7.31,9.89,2.71
12890,2021,52685,San Bernardo,52,Nariño,3.798,Nariño (ETC),1.478,74.76,74.76,68.7,71.43,35.55,79.97,75.62,99.59,59.77,3.98,0.22,6.78,8.5,93.4,97.6,89.12,90.85,2.62,2.18,4.11,0.65,6.09,3.92,10.45,1.31
12891,2021,52687,San Lorenzo,52,Nariño,3.798,Nariño (ETC),3.032,86.64,86.64,81.19,80.85,51.91,93.04,91.69,102.46,82.12,1.43,0.55,2.22,2.25,98.35,99.17,97.59,97.53,0.21,0.28,0.19,0.22,2.69,2.03,4.35,1.35
12892,2021,52693,San Pablo,52,Nariño,3.798,Nariño (ETC),2.276,86.6,86.6,78.13,81.43,46.23,100.57,90.77,111.01,113.14,0.46,0.48,0.35,0.59,95.14,95.52,93.19,97.63,4.4,4.0,6.46,1.78,12.86,7.51,21.11,8.31
12893,2021,52694,San Pedro de Cartago,52,Nariño,3.798,Nariño (ETC),1.193,77.03,77.03,70.32,72.93,44.24,83.24,79.37,94.63,70.97,6.46,0.27,11.14,11.69,93.34,99.73,88.86,87.01,0.2,4.43,7.98,1.3,4.23,1.59,7.99,1.3
12894,2021,52696,Santa Bárbara,52,Nariño,3.798,Nariño (ETC),3.449,67.47,67.47,68.41,26.11,7.59,77.7,116.6,60.07,22.04,2.05,2.54,1.2,0.84,91.94,88.3,98.5,99.16,6.01,9.16,0.3,4.24,14.66,15.62,15.79,12.61
12895,2021,52699,Santacruz,52,Nariño,3.798,Nariño (ETC),2.023,64.26,64.26,67.73,51.46,25.89,70.29,80.3,69.74,48.5,5.63,3.22,9.45,5.62,92.47,93.71,89.71,93.26,1.9,3.07,0.84,1.12,8.51,11.81,6.92,3.93
12896,2021,52720,Sapuyes,52,Nariño,3.798,Nariño (ETC),1.157,78.39,78.39,70.76,68.89,46.12,86.6,79.91,95.56,81.28,1.4,1.4,2.33,2.97,98.0,98.6,96.64,98.88,0.6,4.43,1.03,1.12,5.59,5.03,9.56,0.56
12897,2021,52786,Taminango,52,Nariño,3.798,Nariño (ETC),2.682,95.12,95.12,83.06,90.64,67.18,101.38,92.79,114.09,94.4,2.87,1.26,4.98,1.84,95.22,97.69,92.07,96.11,1.91,1.05,2.95,2.05,3.09,2.2,4.88,2.04
12898,2021,52788,Tangua,52,Nariño,3.798,Nariño (ETC),2.033,64.44,64.44,61.53,54.0,39.73,71.91,73.0,70.89,69.33,1.54,1.35,2.05,1.74,96.65,97.3,95.69,95.22,1.82,1.35,2.26,3.04,5.87,4.56,10.27,1.74
12899,2021,52835,San Andres de Tumaco,52,Nariño,3.8,San Andres de Tumaco,60.106,69.02,69.01,62.12,52.0,26.64,86.71,91.58,94.15,73.86,2.66,1.37,3.8,5.44,87.72,87.41,86.96,86.53,9.62,11.22,9.24,8.02,7.59,8.59,7.23,6.81
12900,2021,52838,Túquerres,52,Nariño,3.798,Nariño (ETC),7.314,87.39,87.38,87.77,69.68,35.49,106.23,109.64,116.97,91.7,2.3,1.28,3.02,4.03,91.99,95.04,86.52,93.28,5.71,3.68,10.46,2.69,13.27,14.25,15.92,5.82
12901,2021,52885,Yacuanquer,52,Nariño,3.798,Nariño (ETC),1.776,83.22,83.22,81.74,69.13,50.61,89.75,92.72,92.28,80.61,0.69,2.37,0.89,0.75,97.87,99.23,96.44,98.12,1.44,0.77,2.67,1.13,4.64,3.54,8.54,0.75
12902,2021,54001,Cúcuta,54,Norte de Santander,3.802,Cúcuta,147.272,96.58,96.5,90.94,87.09,52.53,109.23,106.13,113.88,116.09,3.23,3.05,3.56,2.72,87.16,89.96,82.11,87.65,9.62,6.99,14.33,9.63,3.89,3.28,5.56,2.13
12903,2021,54003,Abrego,54,Norte de Santander,3.801,Norte de Santander (ETC),7.858,90.28,90.28,89.17,65.88,28.55,99.25,117.93,99.84,55.81,2.3,1.96,2.7,2.93,95.02,95.21,94.75,92.24,2.68,2.83,2.54,4.83,2.83,2.5,3.38,4.83
12904,2021,54051,Arboledas,54,Norte de Santander,3.801,Norte de Santander (ETC),2.178,77.64,77.64,78.55,72.49,36.39,82.51,93.41,85.91,53.64,1.58,2.59,0.63,2.97,96.33,94.07,98.11,100.0,2.09,3.33,1.26,4.24,1.19,0.86,2.05,0.5
12905,2021,54099,Bochalema,54,Norte de Santander,3.801,Norte de Santander (ETC),1.743,76.25,76.25,68.71,78.19,40.0,86.0,88.04,98.3,64.07,5.25,5.67,5.37,4.23,92.4,92.44,90.99,94.71,2.35,1.89,3.64,1.06,2.21,1.37,3.81,1.06
12906,2021,54109,Bucarasica,54,Norte de Santander,3.801,Norte de Santander (ETC),1.674,67.62,67.62,69.74,57.76,30.23,72.4,85.28,71.59,42.25,3.88,3.19,4.96,6.42,91.66,90.92,90.6,93.58,4.47,5.88,4.44,4.24,2.36,3.03,2.35,1.72
12907,2021,54125,Cácota,54,Norte de Santander,3.801,Norte de Santander (ETC),582.0,93.47,93.47,93.23,86.02,34.41,103.78,115.54,103.76,58.06,2.77,4.53,1.04,2.97,89.79,87.92,93.23,79.63,7.44,7.55,5.73,20.37,0.86,0.75,1.55,1.72
12908,2021,54128,Cachirá,54,Norte de Santander,3.801,Norte de Santander (ETC),2.623,70.76,70.76,71.03,56.08,32.79,77.96,87.55,74.0,58.43,7.39,9.01,7.32,3.95,83.34,80.02,83.41,86.56,9.27,10.97,9.27,9.49,3.17,1.3,6.73,2.77
12909,2021,54172,Chinácota,54,Norte de Santander,3.801,Norte de Santander (ETC),3.646,89.66,89.61,83.19,83.12,46.24,99.78,99.27,108.65,83.82,2.85,2.89,3.07,1.54,91.0,91.97,89.18,90.35,6.15,5.13,7.75,8.11,3.97,1.74,6.6,5.03
12910,2021,54174,Chitagá,54,Norte de Santander,3.801,Norte de Santander (ETC),2.723,77.01,77.01,77.7,68.43,34.22,81.01,92.01,84.77,49.11,5.53,3.63,7.29,10.41,89.17,87.69,90.1,86.88,5.3,8.68,2.6,2.71,5.39,7.44,3.91,4.98
12911,2021,54206,Convención,54,Norte de Santander,3.801,Norte de Santander (ETC),4.936,105.15,105.15,105.12,78.35,36.62,115.03,141.9,106.76,64.02,6.34,6.03,7.44,7.09,86.56,84.67,86.63,88.79,7.11,9.3,5.93,4.12,3.56,2.96,5.75,2.75
